id,time_step,birth_time,death_time,x,y,next_id,prev_id
32,10,0,29,759,389,189,139
32,11,0,29,760,389,189,139
32,12,0,29,762,391,189,139
32,13,0,29,764,393,189,139
32,14,0,29,764,392,189,139
32,15,0,29,765,392,189,139
32,16,0,29,766,392,189,139
32,17,0,29,767,393,189,139
32,18,0,29,766,392,189,139
32,19,0,29,767,393,189,139
32,20,0,29,768,393,269,139
32,21,0,29,768,392,269,139
32,22,0,29,769,392,269,139
32,23,0,29,770,392,269,139
32,24,0,29,771,392,269,139
32,25,0,29,772,392,269,139
32,26,0,29,773,392,269,139
32,27,0,29,774,391,269,326
32,28,0,29,775,391,269,326
33,0,0,5,765,389,32,34
33,1,0,5,766,389,32,34
33,2,0,5,767,390,139,34
33,3,0,5,766,389,139,34
33,4,0,5,767,390,139,34
34,0,0,9,778,389,33,35
34,1,0,9,779,390,33,35
34,2,0,9,778,389,33,140
34,3,0,9,779,390,33,140
